participant_id,condition,participant_uid,image_path,trial_type,user_response,boundary_position,RT,encoding_RT
00019,task_only,task_only_00019,Objects\205b.jpg,Lure,Target,Mid,1.9660609000002296,1.062058099999831
00019,task_only,task_only_00019,Objects\140a.jpg,Target,Target,Mid,0.8468743999992512,2.730830999999853
00019,task_only,task_only_00019,Objects\035a.jpg,Target,Target,Post,1.674149800000123,2.370310199999949
00019,task_only,task_only_00019,Foils\113a.jpg,Foil,Lure,,3.810158500000398,
00019,task_only,task_only_00019,Objects\337b.jpg,Lure,Lure,Pre,2.781816400000025,2.381199300000844
00019,task_only,task_only_00019,Objects\080b.jpg,Lure,Target,Mid,1.3439791000000696,1.16116300000067
00019,task_only,task_only_00019,Objects\332b.jpg,Lure,Lure,Mid,1.390871500000685,1.834321500000442
00019,task_only,task_only_00019,Objects\160b.jpg,Lure,Lure,Post,1.2646913000007771,1.7606923000003007
00019,task_only,task_only_00019,Foils\086a.jpg,Foil,Foil,,1.9329448999997112,
00019,task_only,task_only_00019,Objects\031a.jpg,Target,Lure,Mid,1.827149300000201,2.116784699999698
00019,task_only,task_only_00019,Objects\036b.jpg,Lure,Lure,Pre,1.721321099999841,2.0416175000000294
00019,task_only,task_only_00019,Objects\263b.jpg,Lure,Target,Mid,1.2380248999998005,1.801621700000396
00019,task_only,task_only_00019,Objects\063a.jpg,Target,Target,Post,0.7712711000003765,1.9079987999994048
00019,task_only,task_only_00019,Objects\118a.jpg,Target,Target,Mid,0.7034751999999571,2.073858700000528
00019,task_only,task_only_00019,Foils\050a.jpg,Foil,Target,,2.9050732000005155,
00019,task_only,task_only_00019,Objects\083a.jpg,Target,Lure,Post,1.2088000000003376,2.2485255999999936
00019,task_only,task_only_00019,Objects\038a.jpg,Target,Target,Mid,0.9791689000003316,1.1781644000002416
00019,task_only,task_only_00019,Objects\054a.jpg,Target,Target,Post,0.7923596000000543,1.361597300000085
00019,task_only,task_only_00019,Objects\198a.jpg,Target,Target,Mid,2.169209300000148,1.5421606999998403
00019,task_only,task_only_00019,Objects\097a.jpg,Target,Target,Pre,0.8035213000002841,2.486903799999709
00019,task_only,task_only_00019,Objects\138a.jpg,Target,Target,Pre,0.7935795000003054,2.8226657000004707
00019,task_only,task_only_00019,Objects\273a.jpg,Target,Target,Pre,0.5888844999999492,2.06720150000001
00019,task_only,task_only_00019,Objects\234a.jpg,Target,Target,Pre,0.6333629000000656,2.252980000000207
00019,task_only,task_only_00019,Objects\094b.jpg,Lure,Target,Pre,1.1310316999997667,2.771676000000298
00019,task_only,task_only_00019,Foils\002a.jpg,Foil,Lure,,0.9176715000003242,
00019,task_only,task_only_00019,Objects\158b.jpg,Lure,Foil,Pre,1.5030321000003823,1.3269390000004933
00019,task_only,task_only_00019,Objects\177b.jpg,Lure,Lure,Pre,1.78884620000008,2.041611699999521
00019,task_only,task_only_00019,Objects\282b.jpg,Lure,Lure,Post,1.969140100000004,2.4085863000000245
00019,task_only,task_only_00019,Objects\229a.jpg,Target,Target,Pre,0.8959481000001688,1.418598799999927
00019,task_only,task_only_00019,Foils\034a.jpg,Foil,Lure,,2.507099399999788,
00019,task_only,task_only_00019,Objects\322a.jpg,Target,Target,Post,0.856133299999783,1.6461842999997316
00019,task_only,task_only_00019,Objects\187b.jpg,Lure,Target,Pre,0.9900311999999758,1.56772570000021
00019,task_only,task_only_00019,Foils\033a.jpg,Foil,Foil,,2.2893733999999317,
00019,task_only,task_only_00019,Objects\336b.jpg,Lure,Target,Post,2.560534400000506,2.4500354000001607
00019,task_only,task_only_00019,Foils\042a.jpg,Foil,Foil,,2.130725099999836,
00019,task_only,task_only_00019,Foils\090a.jpg,Foil,Foil,,0.9164534999999888,
00019,task_only,task_only_00019,Objects\321a.jpg,Target,Target,Pre,1.4635231000002022,1.4210770999998203
00019,task_only,task_only_00019,Objects\199b.jpg,Lure,Target,Pre,1.3444353000004412,2.586942100000215
00019,task_only,task_only_00019,Foils\098a.jpg,Foil,Foil,,0.9796306000007462,
00019,task_only,task_only_00019,Objects\235b.jpg,Lure,Lure,Post,2.6575592999997752,2.2453826999999364
00019,task_only,task_only_00019,Objects\231a.jpg,Target,Target,Pre,3.467380699999921,1.471684500000265
00019,task_only,task_only_00019,Objects\215a.jpg,Target,Target,Mid,0.9151848999999856,1.3834307000006447
00019,task_only,task_only_00019,Objects\190a.jpg,Target,Target,Pre,0.7682007000003068,1.242873299999701
00019,task_only,task_only_00019,Objects\112a.jpg,Target,Target,Pre,0.6202395999998771,1.6782114999996338
00019,task_only,task_only_00019,Objects\149b.jpg,Lure,Lure,Post,2.2353518999998414,1.6907670000000508
00019,task_only,task_only_00019,Objects\361b.jpg,Lure,Foil,Mid,1.356670099999974,1.3945572999991782
00019,task_only,task_only_00019,Objects\243b.jpg,Lure,Lure,Pre,2.064007899999524,2.872251400000096
00019,task_only,task_only_00019,Objects\081b.jpg,Lure,Target,Mid,3.848647300000266,1.5883076000000074
00019,task_only,task_only_00019,Objects\293a.jpg,Target,Target,Mid,1.423807900000611,1.2781734999998662
00019,task_only,task_only_00019,Objects\049a.jpg,Target,Target,Mid,2.8735438999992766,2.073399100000188
00019,task_only,task_only_00019,Foils\010a.jpg,Foil,Foil,,1.461529100000007,
00019,task_only,task_only_00019,Objects\155a.jpg,Target,Lure,Mid,1.7181890000001658,1.0059578999998848
00019,task_only,task_only_00019,Objects\136a.jpg,Target,Lure,Pre,2.7244409000004453,1.2224734000001265
00019,task_only,task_only_00019,Objects\298a.jpg,Target,Target,Mid,1.3327095000004192,2.077900000000227
00019,task_only,task_only_00019,Objects\311b.jpg,Lure,Target,Mid,2.475221400000009,1.2831515999996554
00019,task_only,task_only_00019,Objects\163a.jpg,Target,Target,Post,0.6692908000004536,1.577596299999641
00019,task_only,task_only_00019,Objects\008a.jpg,Target,Target,Mid,2.162592599999698,1.901073500000166
00019,task_only,task_only_00019,Objects\211a.jpg,Target,Target,Mid,2.1510322000003725,1.8419486000002507
00019,task_only,task_only_00019,Foils\074a.jpg,Foil,Foil,,0.972795199999382,
00019,task_only,task_only_00019,Objects\348a.jpg,Target,Lure,Post,1.0707425000000512,1.4020614999999452
00019,task_only,task_only_00019,Foils\017a.jpg,Foil,Foil,,1.6677144999994198,
00019,task_only,task_only_00019,Objects\281a.jpg,Target,Target,Pre,0.9864865999998074,1.4223165000003064
00019,task_only,task_only_00019,Objects\024b.jpg,Lure,Lure,Pre,1.5237764999992578,1.5055440000005549
00019,task_only,task_only_00019,Foils\105a.jpg,Foil,Foil,,1.0107171999998172,
00019,task_only,task_only_00019,Objects\367a.jpg,Target,Foil,Post,0.8065771999999924,1.452092900000025
00019,task_only,task_only_00019,Objects\256b.jpg,Lure,Lure,Pre,2.463107100000343,1.5595731999992497
00019,task_only,task_only_00019,Objects\027a.jpg,Target,Target,Post,2.099752999999509,2.756316500000139
00019,task_only,task_only_00019,Objects\151b.jpg,Lure,Foil,Post,1.867179599999872,2.411026899999797
00019,task_only,task_only_00019,Objects\154b.jpg,Lure,Lure,Post,3.316730200000165,1.7596896999993987
00019,task_only,task_only_00019,Objects\103b.jpg,Lure,Foil,Pre,1.2622645999999804,1.429195400000026
00019,task_only,task_only_00019,Objects\228a.jpg,Target,Lure,Pre,1.6319781000001967,1.845109500000035
00019,task_only,task_only_00019,Foils\081a.jpg,Foil,Foil,,1.688963199999307,
00019,task_only,task_only_00019,Objects\340a.jpg,Target,Lure,Post,1.3747672000008606,1.9199678000004496
00019,task_only,task_only_00019,Foils\f6.jpg,Foil,Target,,1.6777062999999544,
00019,task_only,task_only_00019,Foils\018a.jpg,Foil,Foil,,2.637246700000105,
00019,task_only,task_only_00019,Objects\357a.jpg,Target,Lure,Mid,1.7165666999999305,1.8894602000000305
00019,task_only,task_only_00019,Foils\026a.jpg,Foil,Lure,,2.239189099999749,
00019,task_only,task_only_00019,Foils\058a.jpg,Foil,Foil,,1.832057499999792,
00019,task_only,task_only_00019,Objects\146a.jpg,Target,Lure,Post,0.8720460000004095,2.3171903000002203
00019,task_only,task_only_00019,Objects\013a.jpg,Target,Lure,Post,1.633840099999361,0.970296999999846
00019,task_only,task_only_00019,Objects\325a.jpg,Target,Target,Pre,1.2996947999999977,1.7650212999997166
00019,task_only,task_only_00019,Objects\295a.jpg,Target,Target,Post,0.8807059000000663,2.41141080000034
00019,task_only,task_only_00019,Objects\002b.jpg,Lure,Target,Mid,0.7140159999999014,1.5100827000005663
00019,task_only,task_only_00019,Objects\347b.jpg,Lure,Target,Post,1.749764199999845,2.15945499999998
00019,task_only,task_only_00019,Foils\073a.jpg,Foil,Lure,,2.2373569000001226,
00019,task_only,task_only_00019,Objects\345a.jpg,Target,Lure,Post,2.434591199999886,3.2857362000004287
00019,task_only,task_only_00019,Objects\375a.jpg,Target,Target,Post,1.0602687999999034,2.04287690000001
00019,task_only,task_only_00019,Objects\219a.jpg,Target,Target,Pre,3.3383167000001777,3.062280600000122
00019,task_only,task_only_00019,Objects\254b.jpg,Lure,Lure,Mid,1.4354787000002034,1.6087072000000262
00019,task_only,task_only_00019,Objects\074b.jpg,Lure,Lure,Post,1.2223726000001989,1.4025038999998287
00019,task_only,task_only_00019,Objects\023b.jpg,Lure,Target,Pre,2.3697728000006464,1.851151900000332
00019,task_only,task_only_00019,Objects\364b.jpg,Lure,Foil,Post,1.892818299999817,1.6965054000002056
00019,task_only,task_only_00019,Objects\377b.jpg,Lure,Lure,Post,1.4667935000006764,1.721766600000592
00019,task_only,task_only_00019,Foils\106a.jpg,Foil,Foil,,1.3519897000005583,
00019,task_only,task_only_00019,Objects\323b.jpg,Lure,Lure,Mid,0.9717690999996194,2.3587994999998045
00019,task_only,task_only_00019,Objects\194b.jpg,Lure,Lure,Post,1.27006799999981,2.633839600000101
00020,task_only,task_only_00020,Objects\152a.jpg,Target,Target,Pre,4.114969599999313,2.588581499996508
00020,task_only,task_only_00020,Foils\002a.jpg,Foil,Lure,,15.15184610000142,
00020,task_only,task_only_00020,Objects\314a.jpg,Target,Target,Pre,2.4341998000018066,1.8477455000029293
00020,task_only,task_only_00020,Objects\356a.jpg,Target,Target,Mid,4.667637600003218,2.0897957000015595
00020,task_only,task_only_00020,Objects\240a.jpg,Target,Lure,Pre,2.6519611999974586,2.389356499999849
00020,task_only,task_only_00020,Objects\379b.jpg,Lure,Lure,Mid,3.680307300001005,2.625313599997753
00020,task_only,task_only_00020,Objects\192b.jpg,Lure,Lure,Pre,2.8377929999987828,1.152113099997223
00020,task_only,task_only_00020,Objects\177a.jpg,Target,Target,Mid,1.5572880999970948,1.4803973000016413
00020,task_only,task_only_00020,Objects\051a.jpg,Target,Target,Post,2.6293664000004355,2.010243900000205
00020,task_only,task_only_00020,Foils\f7.jpg,Foil,Foil,,2.1552403999994567,
00020,task_only,task_only_00020,Objects\179b.jpg,Lure,Lure,Pre,2.2193547999995644,2.819767100001627
00020,task_only,task_only_00020,Foils\f6.jpg,Foil,Target,,1.2698279000032926,
00020,task_only,task_only_00020,Objects\372a.jpg,Target,Target,Post,1.399238800000603,3.5343752000007953
00020,task_only,task_only_00020,Objects\200a.jpg,Target,Target,Pre,1.2268120000007912,1.511216599999898
00020,task_only,task_only_00020,Objects\120a.jpg,Target,Target,Post,4.1227429999999,1.650795100002142
00020,task_only,task_only_00020,Objects\364a.jpg,Target,Foil,Mid,3.0354904999985592,1.3197149999978135
00020,task_only,task_only_00020,Objects\135a.jpg,Target,Target,Post,1.7922020999976669,1.1746922000020277
00020,task_only,task_only_00020,Objects\079a.jpg,Target,Lure,Pre,1.678313700002036,1.1288351000002876
00020,task_only,task_only_00020,Objects\371a.jpg,Target,Target,Pre,1.189429400001245,0.8177785000007134
00020,task_only,task_only_00020,Objects\182b.jpg,Lure,Lure,Post,1.560145100000227,1.640649900000426
00020,task_only,task_only_00020,Objects\331b.jpg,Lure,Foil,Pre,3.166511999999784,3.4160943000024417
00020,task_only,task_only_00020,Objects\104a.jpg,Target,Target,Mid,1.1474756999996316,0.7905032000016945
00020,task_only,task_only_00020,Objects\099a.jpg,Target,Target,Pre,1.1081574999989243,3.0765045000007376
00020,task_only,task_only_00020,Objects\272b.jpg,Lure,Target,Post,2.157619600002363,2.2273143000020355
00020,task_only,task_only_00020,Objects\357b.jpg,Lure,Lure,Mid,1.5343843000009656,2.167188100000203
00020,task_only,task_only_00020,Foils\090a.jpg,Foil,Foil,,2.8435792999989644,
00020,task_only,task_only_00020,Objects\325b.jpg,Lure,Lure,Mid,24.40205250000145,1.2993922000023304
00020,task_only,task_only_00020,Objects\042b.jpg,Lure,Target,Pre,2.750739299997804,1.0355644000010216
00020,task_only,task_only_00020,Objects\158a.jpg,Target,Target,Mid,1.3656941999979608,2.008504899997206
00020,task_only,task_only_00020,Objects\046a.jpg,Target,Target,Mid,5.156126099998801,1.95753970000078
00020,task_only,task_only_00020,Objects\274b.jpg,Lure,Target,Mid,2.293284599996696,1.528565399999934
00020,task_only,task_only_00020,Foils\081a.jpg,Foil,Foil,,1.867748600001505,
